"No.","Time","Source","Destination","Protocol","Length","Info"
"6422","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=d50e) [Reassembled in #6435]"
"6423","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=d50e) [Reassembled in #6435]"
"6424","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=d50e) [Reassembled in #6435]"
"6425","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=d50e) [Reassembled in #6435]"
"6426","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=d50e) [Reassembled in #6435]"
"6427","72.672885","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=d50e) [Reassembled in #6435]"
"6428","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=d50e) [Reassembled in #6435]"
"6429","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=d50e) [Reassembled in #6435]"
"6430","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=d50e) [Reassembled in #6435]"
"6431","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=d50e) [Reassembled in #6435]"
"6432","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=d50e) [Reassembled in #6435]"
"6433","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=d50e) [Reassembled in #6435]"
"6434","72.674047","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=d50e) [Reassembled in #6435]"
"6435","72.674047","192.168.1.104","192.168.1.240","ICMP","422","Echo (ping) request  id=0x0001, seq=80/20480, ttl=128 (reply in 6480)"
"6436","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=e30d) [Reassembled in #6480]"
"6437","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=e30d) [Reassembled in #6480]"
"6438","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=e30d) [Reassembled in #6480]"
"6439","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=e30d) [Reassembled in #6480]"
"6440","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=e30d) [Reassembled in #6480]"
"6441","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=e30d) [Reassembled in #6480]"
"6442","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=e30d) [Reassembled in #6480]"
"6443","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=e30d) [Reassembled in #6480]"
"6444","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=e30d) [Reassembled in #6480]"
"6445","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=e30d) [Reassembled in #6480]"
"6446","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=e30d) [Reassembled in #6480]"
"6447","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=e30d) [Reassembled in #6480]"
"6448","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=e30d) [Reassembled in #6480]"
"6449","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=e30d) [Reassembled in #6480]"
"6450","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=e30d) [Reassembled in #6480]"
"6451","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=e30d) [Reassembled in #6480]"
"6452","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=e30d) [Reassembled in #6480]"
"6453","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=e30d) [Reassembled in #6480]"
"6454","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=e30d) [Reassembled in #6480]"
"6455","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=e30d) [Reassembled in #6480]"
"6456","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=e30d) [Reassembled in #6480]"
"6457","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=e30d) [Reassembled in #6480]"
"6458","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=e30d) [Reassembled in #6480]"
"6459","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=e30d) [Reassembled in #6480]"
"6460","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=e30d) [Reassembled in #6480]"
"6461","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=e30d) [Reassembled in #6480]"
"6462","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=e30d) [Reassembled in #6480]"
"6463","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=e30d) [Reassembled in #6480]"
"6464","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=e30d) [Reassembled in #6480]"
"6465","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=e30d) [Reassembled in #6480]"
"6466","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=e30d) [Reassembled in #6480]"
"6467","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=e30d) [Reassembled in #6480]"
"6468","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=e30d) [Reassembled in #6480]"
"6469","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=e30d) [Reassembled in #6480]"
"6470","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=e30d) [Reassembled in #6480]"
"6471","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=e30d) [Reassembled in #6480]"
"6472","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=e30d) [Reassembled in #6480]"
"6473","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=e30d) [Reassembled in #6480]"
"6474","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=e30d) [Reassembled in #6480]"
"6475","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=e30d) [Reassembled in #6480]"
"6476","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=e30d) [Reassembled in #6480]"
"6477","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=e30d) [Reassembled in #6480]"
"6478","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=e30d) [Reassembled in #6480]"
"6479","72.674192","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=e30d) [Reassembled in #6480]"
"6480","72.674192","192.168.1.240","192.168.1.104","ICMP","422","Echo (ping) reply    id=0x0001, seq=80/20480, ttl=128 (request in 6435)"
"6481","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=d50f) [Reassembled in #6525]"
"6482","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=d50f) [Reassembled in #6525]"
"6483","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=d50f) [Reassembled in #6525]"
"6484","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=d50f) [Reassembled in #6525]"
"6485","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=d50f) [Reassembled in #6525]"
"6486","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=d50f) [Reassembled in #6525]"
"6487","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=d50f) [Reassembled in #6525]"
"6488","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=d50f) [Reassembled in #6525]"
"6489","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=d50f) [Reassembled in #6525]"
"6490","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=d50f) [Reassembled in #6525]"
"6491","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=d50f) [Reassembled in #6525]"
"6492","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=d50f) [Reassembled in #6525]"
"6493","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=d50f) [Reassembled in #6525]"
"6494","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=d50f) [Reassembled in #6525]"
"6495","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=d50f) [Reassembled in #6525]"
"6496","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=d50f) [Reassembled in #6525]"
"6497","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=d50f) [Reassembled in #6525]"
"6498","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=d50f) [Reassembled in #6525]"
"6499","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=d50f) [Reassembled in #6525]"
"6500","73.703596","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=d50f) [Reassembled in #6525]"
"6501","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=d50f) [Reassembled in #6525]"
"6502","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=d50f) [Reassembled in #6525]"
"6503","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=d50f) [Reassembled in #6525]"
"6504","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=d50f) [Reassembled in #6525]"
"6505","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=d50f) [Reassembled in #6525]"
"6506","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=d50f) [Reassembled in #6525]"
"6507","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=d50f) [Reassembled in #6525]"
"6508","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=d50f) [Reassembled in #6525]"
"6509","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=d50f) [Reassembled in #6525]"
"6510","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=d50f) [Reassembled in #6525]"
"6511","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=d50f) [Reassembled in #6525]"
"6512","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=d50f) [Reassembled in #6525]"
"6513","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=d50f) [Reassembled in #6525]"
"6514","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=d50f) [Reassembled in #6525]"
"6515","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=d50f) [Reassembled in #6525]"
"6516","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=d50f) [Reassembled in #6525]"
"6517","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=d50f) [Reassembled in #6525]"
"6518","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=d50f) [Reassembled in #6525]"
"6519","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=d50f) [Reassembled in #6525]"
"6520","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=d50f) [Reassembled in #6525]"
"6521","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=d50f) [Reassembled in #6525]"
"6522","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=d50f) [Reassembled in #6525]"
"6523","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=d50f) [Reassembled in #6525]"
"6524","73.703855","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=d50f) [Reassembled in #6525]"
"6525","73.703855","192.168.1.104","192.168.1.240","ICMP","422","Echo (ping) request  id=0x0001, seq=81/20736, ttl=128 (reply in 6570)"
"6526","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=e30e) [Reassembled in #6570]"
"6527","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=e30e) [Reassembled in #6570]"
"6528","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=e30e) [Reassembled in #6570]"
"6529","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=e30e) [Reassembled in #6570]"
"6530","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=e30e) [Reassembled in #6570]"
"6531","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=e30e) [Reassembled in #6570]"
"6532","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=e30e) [Reassembled in #6570]"
"6533","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=e30e) [Reassembled in #6570]"
"6534","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=e30e) [Reassembled in #6570]"
"6535","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=e30e) [Reassembled in #6570]"
"6536","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=e30e) [Reassembled in #6570]"
"6537","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=e30e) [Reassembled in #6570]"
"6538","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=e30e) [Reassembled in #6570]"
"6539","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=e30e) [Reassembled in #6570]"
"6540","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=e30e) [Reassembled in #6570]"
"6541","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=e30e) [Reassembled in #6570]"
"6542","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=e30e) [Reassembled in #6570]"
"6543","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=e30e) [Reassembled in #6570]"
"6544","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=e30e) [Reassembled in #6570]"
"6545","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=e30e) [Reassembled in #6570]"
"6546","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=e30e) [Reassembled in #6570]"
"6547","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=e30e) [Reassembled in #6570]"
"6548","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=e30e) [Reassembled in #6570]"
"6549","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=e30e) [Reassembled in #6570]"
"6550","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=e30e) [Reassembled in #6570]"
"6551","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=e30e) [Reassembled in #6570]"
"6552","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=e30e) [Reassembled in #6570]"
"6553","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=e30e) [Reassembled in #6570]"
"6554","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=e30e) [Reassembled in #6570]"
"6555","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=e30e) [Reassembled in #6570]"
"6556","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=e30e) [Reassembled in #6570]"
"6557","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=e30e) [Reassembled in #6570]"
"6558","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=e30e) [Reassembled in #6570]"
"6559","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=e30e) [Reassembled in #6570]"
"6560","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=e30e) [Reassembled in #6570]"
"6561","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=e30e) [Reassembled in #6570]"
"6562","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=e30e) [Reassembled in #6570]"
"6563","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=e30e) [Reassembled in #6570]"
"6564","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=e30e) [Reassembled in #6570]"
"6565","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=e30e) [Reassembled in #6570]"
"6566","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=e30e) [Reassembled in #6570]"
"6567","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=e30e) [Reassembled in #6570]"
"6568","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=e30e) [Reassembled in #6570]"
"6569","73.704107","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=e30e) [Reassembled in #6570]"
"6570","73.704107","192.168.1.240","192.168.1.104","ICMP","422","Echo (ping) reply    id=0x0001, seq=81/20736, ttl=128 (request in 6525)"
"6571","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=d510) [Reassembled in #6615]"
"6572","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=d510) [Reassembled in #6615]"
"6573","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=d510) [Reassembled in #6615]"
"6574","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=d510) [Reassembled in #6615]"
"6575","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=d510) [Reassembled in #6615]"
"6576","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=d510) [Reassembled in #6615]"
"6577","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=d510) [Reassembled in #6615]"
"6578","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=d510) [Reassembled in #6615]"
"6579","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=d510) [Reassembled in #6615]"
"6580","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=d510) [Reassembled in #6615]"
"6581","74.730597","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=d510) [Reassembled in #6615]"
"6582","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=d510) [Reassembled in #6615]"
"6583","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=d510) [Reassembled in #6615]"
"6584","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=d510) [Reassembled in #6615]"
"6585","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=d510) [Reassembled in #6615]"
"6586","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=d510) [Reassembled in #6615]"
"6587","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=d510) [Reassembled in #6615]"
"6588","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=d510) [Reassembled in #6615]"
"6589","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=d510) [Reassembled in #6615]"
"6590","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=d510) [Reassembled in #6615]"
"6591","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=d510) [Reassembled in #6615]"
"6592","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=d510) [Reassembled in #6615]"
"6593","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=d510) [Reassembled in #6615]"
"6594","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=d510) [Reassembled in #6615]"
"6595","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=d510) [Reassembled in #6615]"
"6596","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=d510) [Reassembled in #6615]"
"6597","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=d510) [Reassembled in #6615]"
"6598","74.730879","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=d510) [Reassembled in #6615]"
